Corpus,Order_No,MDL_No,Docket_No,Date,Judge,Judge_Type,Contested,OU_Create,OU_Terminate,OU_Functions,OU_Duties_to_Nonclients,OU_Plaintiff,OU_Defendant,Order_Types,Appointments_Count,Applications_Solicited,Resolve_Rule_23,IRPA_Duties_to_Clients,Limit_Nonleader_Practice,Rule_23,MCL,MDL Type,Notes,Needs_Motion_Reading,Needs_Signature_Check,Possible_Duplicate,Source_File,Provenance
old,2286-539,2286,539,2017-10-26,MMA,DJ,False,0,0,True,True,True,False,LeadCounsel; ClassCounsel; Communications,3,False,False,False,False,False,False,,"Order specifies respective authorities, responsibilities, and compensation framework for previously appointed interim co-lead class counsel and interim liaison counsel.",False,False,,"2286 IN RE_ Midland Credit Management, Inc., Telephone Consumer Protection Act (TCPA) Litigation/2286, Doc. 539, ORDER Re Lead and Liaison Responsibilities .pdf",extracted
old,2323-10624,2323,10624,2019-05-24,AB,DJ,False,0,0,False,False,True,False,ClassCounsel,1,False,False,False,False,True,,,,False,False,,"2323 IN RE_ National Football League Players_ Concussion Injury Litigation/2323, Doc. 10624, ORDER Terminating Pl Class Csl, Co-Lead, and Sub-Class Csl .pdf",extracted
old,2272-162,2272,162,2011-11-10,RRP,DJ,False,2,0,True,True,True,True,LeadCounsel; Management; Communications,22,False,False,True,True,False,True,,"Plaintiffs' leadership roster is stated as having been appointed by prior Order dated September 16, 2011 (Doc. 48); this order corrects that minute entry to reflect withdrawal of Vincent J. Moccio's application.",False,False,,"2272 IN RE_ Zimmer NexGen Knee Implant Products Liability Litigation/2272, Doc. 162, C.M. ORDER 1 Pl Organization .pdf",extracted
old,2326-4178,2326,4178,2017-08-09,,,False,0,0,True,False,False,True,LeadCounsel,2,False,False,False,False,False,False,,Pretrial Order #170 amends PTO #4 to remove Robert T. Adams and appoint Michael A. Tanenbaum as defendant Boston Scientific Corp.'s lead counsel only.,False,False,,"2326 IN RE_ Boston Scientific Corp. Pelvic Repair System Products Liability Litigation/2326, Doc. 4178, P.T. ORDER 170, Amending P.T.O.4 Replacing D_s Lead Csl .pdf",extracted
old,2325-7250,2325,7250,2019-03-14,,,False,0,0,True,True,,,Fees,8,False,False,False,False,False,False,,"Order reappoints the previously appointed Common Benefit Fee and Cost Committee by reference but does not name the committee members. The Honorable Daniel J. Stack, Retired, is reappointed as External Review Specialist and is excluded as a non-leadership/non-counsel role. | [inherited from 2325-2020 (reappointment; no resolvable docket -- most recent prior appointment)] -- verify against any later substitution/removal",False,False,,"2325 IN RE_ American Medical Systems, Inc., Pelvic Repair System Products Liability Litigation/2325, Doc. 7250, P.T. ORDER 278 Reappointing Com.Ben.Committee .pdf",inherited-reappointment (verify)
old,2311-60,2311,60,2012-03-19,MOB,DJ,False,2,0,True,True,True,False,LeadCounsel; Communications,5,False,False,,True,False,False,Antitrust,Order appoints interim lead counsel and liaison counsel for the Direct Purchaser Plaintiffs.,False,False,,"2311 IN RE_ Automotive Parts Antitrust Litigation/2311, Doc. 60, ORDER Appointing Interim and Liaison Csl .pdf",extracted
old,2311-65,2311,65,2012-03-23,MOB,DJ,False,2,0,True,True,True,False,LeadCounsel; ClassCounsel; Communications,4,False,True,False,True,True,False,,,False,False,shares date+title with 1 other order(s),"2311 IN RE_ Automotive Parts Antitrust Litigation/2311, Doc. 65, ORDER Appointing Interim Co-Lead and Liaison  .pdf",extracted
old,2311-64,2311,64,2012-03-23,MOB,DJ,False,2,0,True,True,True,False,LeadCounsel; ClassCounsel; Communications,4,True,True,True,True,True,False,,,False,False,shares date+title with 1 other order(s),"2311 IN RE_ Automotive Parts Antitrust Litigation/2311, Doc. 64, ORDER Appointing Interim Co-Lead and Liaison.pdf",extracted
old,2295-374,2295,374,2016-06-23,JAH,DJ,False,2,0,True,False,True,False,ClassCounsel; Communications,3,False,True,False,False,True,False,,,False,False,,"2295 IN RE_ Portfolio Recovery Associates, LLC, Telephone Consumer Protection Act (TCPA) Litigation/2295, Doc. 374, ORDER Granting Prelim.Aprvl. Settlem.Class Cert. .pdf",extracted
old,2325-2020,2325,2020,2016-01-15,,,False,1,0,True,True,True,False,Fees,8,False,False,False,False,False,False,,"William H. McKee, Jr. was listed as a non-attorney participant and excluded from Appointments.",False,True,,"2325 IN RE_ American Medical Systems, Inc., Pelvic Repair System Products Liability Litigation/2325, Doc. 2020, P.T. ORDER 204 Est. Criteria for C.B. Apps and Appointing Com.Ben.Committee.pdf",extracted
old,2296-569,2296,569,2012-02-23,WHP,DJ,False,2,0,True,True,True,True,Communications; Management,5,True,False,True,False,False,True,,Order appoints interim liaison counsel as firms and solicits future proposed or competing applications for defendants' executive committee structure.,False,False,,"2296 IN RE_ Tribune Company Fraudulent Conveyance Litigation/2296, Doc. 569, M.C ORDER 1 MDL Structure  .pdf",extracted
old,2286-524,2286,524,2017-08-01,MMA,DJ,False,0,0,True,True,True,False,ClassCounsel; Communications,4,True,True,False,False,True,True,,,False,False,,"2286 IN RE_ Midland Credit Management, Inc., Telephone Consumer Protection Act (TCPA) Litigation/2286, Doc. 524, ORDER Appointing Co-Lead Liaison 508, 510 .pdf",extracted
old,2332-647,2332,647,2017-04-03,PGS,DJ,False,0,0,False,False,True,False,LeadCounsel,2,False,False,False,False,False,False,,Order substitutes interim co-lead counsel for End-Payor Class Plaintiffs.,False,False,,"2332 IN RE_ Lipitor Antitrust Litigation/2332, Doc. 647, ORDER Substituting Interim Co-Lead.pdf",extracted
old,2326-1289,2326,1289,2016-01-15,,,False,1,0,True,True,True,False,Fees,8,False,False,False,False,False,False,,"William H. McKee, Jr. was not included as an appointee because the order expressly states he is appointed to the FCC as a non-attorney participant.",False,False,,"2326 IN RE_ Boston Scientific Corp. Pelvic Repair System Products Liability Litigation/2326, Doc. 1289, P.T. ORDER 136 Order Est. Comm.Ben. Applications and Appointing Com.Ben.Committee.pdf",extracted
old,2331-390,2331,390,2018-04-13,BMC,DJ,False,1,0,True,False,True,False,SettlementAdministration,3,False,False,False,False,False,False,,Filed date used rather than signature date. Retired Magistrate Judge Arthur Boylan appointed as Special Master is excluded from Appointments.,False,True,,"2331 IN RE Propecia (Finasteride)/2331, Doc. 390, ORDER Approving Settlem. Plan and Allocation Committee .pdf",extracted
old,2329-79,2329,79,2012-05-03,WSD,DJ,False,2,0,True,True,True,False,LeadCounsel; Communications,2,False,True,True,True,True,True,,,False,True,,"2329 IN RE_ Wright Medical Technology, Inc., Conserve Hip Implant Products Liability Litigation/2329, Doc. 79, ORDER Appointing Pl Co-Lead Co-Liaison  .pdf",extracted
old,2332-1031,2332,1031,2021-01-11,PGS,DJ,True,1,0,True,,True,False,Settlement,5,,False,,,True,,,Order states counsel had not agreed on the composition of the settlement committee.,False,False,,"2332 IN RE_ Lipitor Antitrust Litigation/2332, Doc. 1031, Order Appointing Leadership of Plaintiff Settlement Committee (01-11-2021).pdf",extracted
old,2323-64,2323,64,2012-04-26,AB,DJ,False,6,0,True,,True,True,LeadCounsel; Management; Communications,22,False,,,,,,,,False,True,,"2323 IN RE_ National Football League Players_ Concussion Injury Litigation/2323, Doc. 64, C.M. ORDER 2 Appointing Pl Leadership .pdf",extracted
old,2325-147,2325,147,2012-04-17,JRG,DJ,False,7,0,True,True,True,True,LeadCounsel; Management; Communications,17,False,False,True,False,False,False,,"The order states that the attorneys listed on an attachment to the PTO were appointed to the PSC, but the attachment roster is not included in the provided text. Fred Thompson appears as 'Fred Thompson, III' in the lead-counsel listing and as 'Fred Thompson, II' in the Executive Committee listing.",False,True,,"2325 IN RE_ American Medical Systems, Inc., Pelvic Repair System Products Liability Litigation/2325, Doc. 147, P.T. ORDER 4 Counsel Structure .pdf",extracted
old,2332-904,2332,904,2019-10-21,PGS,DJ,False,0,0,False,False,True,False,LeadCounsel,2,False,False,False,False,False,False,,Letter order amending Case Management Order No. 1 to substitute Renae Steiner of Grant & Eisenhofer P.A. for Vincent J. Esades as End-Payor Plaintiffs' co-lead counsel; defendants took no position.,False,True,,"2332 IN RE_ Lipitor Antitrust Litigation/2332, Doc. 904, Letter ORDER Substituting Co-Lead Csl .pdf",extracted
old,2327-1845,2327,1845,2016-01-15,,,False,1,0,True,True,True,False,Fees,8,False,False,False,False,False,False,,"William H. McKee, Jr. excluded from Appointments because the order identifies him as a non-attorney participant.",False,True,,"2327 IN RE_ Ethicon, Inc., Pelvic Repair System Products Liability Litigation/2327, Doc. 1845, P.T. ORDER 211 Est. Criteria for Applications for Com.Ben. Reimbursment.pdf",extracted
old,2331-20,2331,20,2012-06-22,VVP,MJ,False,3,0,True,True,True,False,Management; Communications,15,False,False,,False,False,,,,False,False,,"2331 IN RE Propecia (Finasteride)/2331, Doc. 20, P.P. ORDER 2 Appointing Pl Leadership Struct. .pdf",extracted
old,2387-2392,2387,2392,2019-03-13,,,False,0,0,True,,,,Fees,8,False,False,,,False,False,,"Common Benefit Fee and Cost Committee reappointed by reference to prior FCC Order; members are not named in this order. Hon. Daniel J. Stack, Retired, is reappointed as External Review Specialist and excluded as non-leadership/non-attorney appointee. | [inherited from 2387-441 (reappointment; cited Docket 441)] -- verify against any later substitution/removal",False,True,,"2387 IN RE_ Coloplast Corp. Pelvic Support Systems Products Liability Litigation/2387, Doc. 2392, ORDER Reappointing Common Benefit Committee .pdf",inherited-reappointment (verify)
old,2387-425,2387,425,2015-12-04,,,False,0,0,True,True,True,False,LeadCounsel,1,False,False,False,True,False,False,,,False,True,,"2387 IN RE_ Coloplast Corp. Pelvic Support Systems Products Liability Litigation/2387, Doc. 425, P.T. ORDER 82 Appointing Pl Co-Lead Csl .pdf",extracted
old,2338-70,2338,70,2013-12-20,VM,DJ,False,0,0,True,True,True,False,ClassCounsel,2,False,True,False,False,True,False,,,False,False,,"2338 IN RE_ MF Global Holdings Ltd. Investment Litigation/2338, Doc. 70, ORDER Prelim. Aprvl. Certifying Settlement Class .pdf",extracted
old,2332-310,2332,310,2013-01-16,PGS,DJ,True,0,0,True,True,True,False,LeadCounsel; Management,1,False,False,True,False,False,False,,"Motion to disqualify Cohen Milstein Sellers & Toll as interim co-lead counsel denied; James R. Dugan appointed to the end-payor Executive Committee. Cohen Milstein Sellers & Toll and Mr. Wexler are referenced as existing interim/co-lead counsel, not newly appointed here.",False,False,,"2332 IN RE_ Lipitor Antitrust Litigation/2332, Doc. 310, ORDER MEMO Denying Mot.172 to Disqualify Csl .pdf",extracted
old,2327-120,2327,120,,JRG/MES,DJ; MJ,False,7,0,True,True,True,True,LeadCounsel; Management; Communications,17,False,False,True,False,False,,,"Multiple judges. PSC members are referenced as listed on an attachment, but the attachment roster is not included in the provided text.",False,True,,"2327 IN RE_ Ethicon, Inc., Pelvic Repair System Products Liability Litigation/2327, Doc. 120, P.T. ORDER 4 Counsel Structure .pdf",extracted
old,2391-179,2391,179,2013-01-08,RLM,DJ,False,0,0,False,False,False,True,Communications,1,False,False,False,False,False,False,,,False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 179, ORDER Granting Mot.178 Adding D Liaison.pdf",extracted
old,2338-43,2338,43,2013-03-28,VM,DJ,False,1,0,True,True,True,False,ClassCounsel,2,False,True,False,False,True,False,,,False,False,,"2338 IN RE_ MF Global Holdings Ltd. Investment Litigation/2338, Doc. 43, ORDER Certifying Class Cert .pdf",extracted
old,2353-18,2353,18,2012-02-14,DMC-JAD,DJ; MJ,False,1,0,True,True,True,False,LeadCounsel; Management,1,False,False,False,False,False,False,,Multiple judges,False,False,,"2353 IN RE_ Tropicana Orange Juice Marketing and Sales Practices Litigation/2353, Doc. 18, ORDER Appointing Interim Lead Csl .pdf",extracted
old,2338-72,2338,72,2014-01-31,VM,DJ,False,0,0,True,True,True,False,ClassCounsel; Settlement,2,False,True,False,False,True,False,,,False,False,,"2338 IN RE_ MF Global Holdings Ltd. Investment Litigation/2338, Doc. 72, ORDER Prelim Aprvl. Certifying Settlem.Class .pdf",extracted
old,2326-103,2326,103,2012-04-17,JRG,DJ,False,7,0,True,True,True,True,LeadCounsel; Management; Communications,16,,False,True,True,False,False,Products Liability,"PSC members were appointed by reference to an attachment, but the attachment text is not included in the provided OCR and those PSC-only members are not extracted.",False,True,,"2326 IN RE_ Boston Scientific Corp. Pelvic Repair System Products Liability Litigation/2326, Doc. 103, P.T. ORDER 4 Appointing Leadership Structure  .pdf",extracted
old,2387-21,2387,21,2012-11-05,,,True,0,0,False,False,False,True,Communications,2,False,False,False,False,False,False,,"The order states that PTO #2 instructed parties to submit recommendations for one local attorney for defendants' co-liaison counsel; Mentor and Coloplast submitted separate submissions, and the court appointed one co-liaison counsel for each.",False,False,,"2387 IN RE_ Coloplast Corp. Pelvic Support Systems Products Liability Litigation/2387, Doc. 21, P.T. ORDER 9 Appointing D Co-Liaison.pdf",extracted
old,2387-441,2387,441,2016-01-15,,,False,1,0,True,False,True,False,Fees,8,False,False,True,False,False,False,,"William H. McKee, Jr. d/b/a WHM Resources LLC was listed and appointed to the FCC as a non-attorney participant, so he is excluded from Appointments.",False,False,,"2387 IN RE_ Coloplast Corp. Pelvic Support Systems Products Liability Litigation/2387, Doc. 441, P.T. ORDER Est. Common Benefit Fee Cost Committee  .pdf",extracted
old,2338-69,2338,69,2013-12-20,VM,DJ,False,0,0,True,True,True,False,LeadCounsel; ClassCounsel,2,False,True,False,False,True,False,,"Preliminary approval order for settlement assignment agreement; order states the law firms of Berger & Montague, P.C. and Entwistle & Cappucci LLP will continue as Co-Lead Counsel for the Settlement Class.",False,False,,"2338 IN RE_ MF Global Holdings Ltd. Investment Litigation/2338, Doc. 69, ORDER Prelim Aprvl. Settlem.Class .pdf",extracted
old,2391-2934,2391,2934,2015-07-14,RLM,DJ,False,0,0,False,False,True,False,Management,2,False,False,False,False,False,False,,,False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 2934, ORDER Replacing Pl Steering Member.pdf",extracted
old,2406-2673,2406,2673,2021-01-25,RDP,DJ,False,0,0,False,False,True,False,Management,1,False,False,False,False,False,False,,,False,False,,"2406 IN RE_ Blue Cross Blue Shield Antitrust Litigation/2406, Doc. 2673, Order Appointing for Plaintiff Leadership (01-25-2021).pdf",extracted
old,2406-374,2406,374,2015-06-15,RDP,DJ,False,0,0,False,False,True,False,Discovery,1,False,False,False,False,False,False,,,False,False,,"2406 IN RE_ Blue Cross Blue Shield Antitrust Litigation/2406, Doc. 374, ORDER Appointing to Committees .pdf",extracted
old,2406-82,2406,82,2013-06-04,RDP,DJ,True,0,0,False,False,True,False,Management,93,False,False,False,False,False,False,,"Order adopts Special Master's Rule 53 Report recommending interim committee chairs and committee members, but the appointees are not named in the order text.",False,False,,"2406 IN RE_ Blue Cross Blue Shield Antitrust Litigation/2406, Doc. 82, C.M. ORDER Appointing Interim Comm.Chairs and Membrs .pdf",report-read
old,2391-987,2391,987,2013-11-13,RLM,DJ,False,0,0,False,False,True,False,LeadCounsel; Communications; Management,1,True,False,False,False,False,False,,"Order solicits applications and nominations for appointment or re-appointment and extends current plaintiffs' leadership appointments through December 31, 2013, but does not name the current appointees.",False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 987, ORDER re App_s and Reappointments.pdf",motion-read (low-confidence)
old,2391-3245,2391,3245,2016-10-28,RLM,DJ,False,0,0,False,False,True,False,Fees,4,False,False,False,False,False,False,,Non-attorney escrow agent and non-attorney compliance Fee Committee #2 member excluded from Appointments.,False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 3245, ORDER Appointing Fee Committee II .pdf",extracted
old,2406-199,2406,199,2014-06-12,RDP,DJ,False,0,0,False,False,,,Expert,2,False,False,False,False,False,False,,,False,False,,"2406 IN RE_ Blue Cross Blue Shield Antitrust Litigation/2406, Doc. 199, ORDER Replacing Co-Chair of Committee .pdf",extracted
old,2391-2925,2391,2925,2015-06-24,RLM,DJ,False,0,0,True,False,True,False,Fees,5,False,False,False,False,False,False,,"Excluded Jessica Larbes, C.P.A. as escrow agent and Sylvius von Saucken as non-attorney compliance Fee Committee member because they are non-attorneys/non-legal professionals.",False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 2925, ORDER Appointing Fee Committee .pdf",extracted
old,2391-79,2391,79,2012-11-02,RLM,DJ,False,0,0,False,False,True,True,Communications,4,False,False,False,False,False,False,,Clarifies Pretrial Order #1 regarding interim liaison counsel.,False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 79, Clarification of P.T. ORDER 1 .pdf",extracted
old,2391-2929,2391,2929,2015-06-30,RLM,DJ,False,1,0,True,True,True,False,Management; Communications,5,False,False,False,False,False,False,,"Order states no objections were filed. It appoints members of the Plaintiffs' Executive Committee for PSC II, appoints Ahmed Diab as Plaintiffs' Liaison Counsel, and terminates John Fiske's appointment to the Plaintiffs' Steering Committee.",False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 2929, ORDER Modifying C.M, Order 3 .pdf",extracted
old,2418-126,2418,126,2015-03-04,FLW,DJ,False,0,0,True,False,True,False,Communications,2,False,False,False,False,False,False,,,False,False,,"2418 IN RE_ Plavix Marketing, Sales Practices and Products Liability Litigation (No. II)/2418, Doc. 126, C.M. ORDER 3 Pl Liaison.pdf",extracted
old,2391-2806,2391,2806,2014-12-22,RLM,DJ,False,0,0,False,,True,False,Management; LeadCounsel; Communications,24,False,,,False,,,,"Order reappoints plaintiffs' PSC, PSC Executive Committee members, Lead Counsel, and Plaintiffs' Liaison Counsel; no new organizational unit is created.",False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 2806, ORDER Reappointing Pl_s Org. Structure .pdf",extracted
old,2406-3011,2406,3011,2022-12-09,RDP,DJ,False,1,0,True,False,True,True,Settlement,8,False,False,False,False,False,False,,Order establishes a Monitoring Committee to oversee compliance with the Subscriber Settlement during the Monitoring Period.,False,False,,"2406 IN RE_ Blue Cross Blue Shield Antitrust Litigation/2406, Doc. 3011, Order Appointing Monitoring Committee (12-09-2022).pdf",extracted
old,2406-15,2406,15,2013-02-28,RDP,DJ,False,1,0,True,False,True,False,Communications; Management; Discovery; Expert; Coordination; Settlement,1,True,False,False,False,False,False,Antitrust,Order states the parties confirmed there was no objection to Barry A. Ragsdale's appointment or job description. The order invites applications/nominations for future plaintiffs' committee positions.,False,True,,"2406 IN RE_ Blue Cross Blue Shield Antitrust Litigation/2406, Doc. 15, ORDER Appointing Liaison Inviting Apps for Leadership Committees .pdf",extracted
old,2391-1144,2391,1144,2013-12-26,RLM,DJ,False,0,0,False,False,True,False,Management; LeadCounsel; Communications,23,False,False,False,False,False,False,,,False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 1144, ORDER re Pl Organization Structure .pdf",extracted
old,2418-51,2418,51,2013-07-16,FLW,DJ,False,2,0,True,False,True,True,LeadCounsel; Communications,2,False,False,False,False,False,False,,,False,False,,"2418 IN RE_ Plavix Marketing, Sales Practices and Products Liability Litigation (No. II)/2418, Doc. 51, C.M. ORDER 1 Appointing D_s Lead and Interim PL Lead.pdf",extracted
old,2419-1752,2419,1752,2015-03-25,RWZ,DJ,False,0,0,True,True,,,ProSe,1,False,False,False,False,False,False,,,False,False,,"2419 IN RE_ New England Compounding Pharmacy, Inc., Products Liability Litigation/2419, Doc. 1752, ORDER Appointing Pro Se Liaison .pdf",extracted
old,2391-1154,2391,1154,2013-12-30,RLM,DJ,False,0,0,False,False,True,False,Management; LeadCounsel; Communications,24,False,False,False,False,False,False,,"No objections were filed to applications for appointment/reappointment; amended order appoints PSC members, reappoints Executive Committee members, and continues Lead Counsel and Plaintiffs' Liaison Counsel.",False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 1154, Amended ORDER re Pl_s Org, Structure .pdf",extracted
old,2420-1182,2420,1182,2016-03-25,YGR,DJ,False,1,0,True,True,True,False,ClassCounsel,3,False,True,False,False,True,False,,,False,False,,"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 1182, ORER Granting Settlement Class Cert .pdf",extracted
old,2387-10,2387,10,,JRG/MES,DJ; MJ,False,2,0,True,True,True,True,LeadCounsel; Communications,6,True,False,True,,False,False,,Multiple judges,False,False,,"2387 IN RE_ Coloplast Corp. Pelvic Support Systems Products Liability Litigation/2387, Doc. 10, P.T. ORDER 2 Appointing PL Co-Lead Csl and D Co-Lead Csl  .pdf",extracted
old,2338-10,2338,10,2012-05-21,VM,DJ,True,2,0,True,True,True,False,LeadCounsel; Management; ClassCounsel,6,,True,,,True,True,,The order grants the Consensus Plaintiffs' motions in part and denies competing motions for interim lead plaintiff/interim lead counsel in the Commodities Action.,False,False,,"2338 IN RE_ MF Global Holdings Ltd. Investment Litigation/2338, Doc. 10,  ORDER Appointing Interim Class Csl .pdf",extracted
old,2391-3,2391,3,2012-10-12,RLM,DJ,False,2,0,True,True,True,True,Communications,4,True,False,False,False,False,True,,,False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 3, P.T. ORDER 1 .pdf",extracted
old,2420-1758,2420,1758,2017-04-26,YGR,DJ,False,0,0,True,True,True,False,ClassCounsel,3,False,True,False,False,True,False,,,False,False,shares date+title with 3 other order(s),"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 1758, ORDER Granting Settlement Class Cert .pdf",extracted
old,2420-1759,2420,1759,2017-04-26,YGR,DJ,False,1,0,True,True,True,False,ClassCounsel,3,False,True,False,False,True,False,,,False,True,shares date+title with 3 other order(s),"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 1759, ORDER Granting Settlement Class Cert .pdf",extracted
old,2420-2104,2420,2104,2017-12-22,YGR,DJ,False,1,0,True,True,True,False,ClassCounsel; Settlement; SettlementAdministration,3,False,True,False,False,True,False,,,False,False,shares date+title with 2 other order(s),"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 2104, ORDER Granting Settlement Class Cert .pdf",extracted
old,2420-1757,2420,1757,2017-04-26,YGR,DJ,False,1,0,True,,True,False,ClassCounsel,3,False,True,False,False,True,False,,,False,False,shares date+title with 3 other order(s),"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 1757, ORDER Granting Settlement Class Cert .pdf",extracted
old,2420-1756,2420,1756,2017-04-26,YGR,DJ,False,1,0,True,True,True,False,ClassCounsel,3,False,True,False,False,True,False,,,False,False,shares date+title with 3 other order(s),"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 1756, ORDER Granting Settlement Class Cert .pdf",extracted
old,2420-2105,2420,2105,2017-12-22,YGR,DJ,False,1,0,True,True,True,False,ClassCounsel,3,False,True,False,False,True,False,,PACER filed date used; signature date line is blank.,False,False,shares date+title with 2 other order(s),"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 2105, ORDER Granting Settlement Class Cert .pdf",extracted
old,2382-61,2382,61,2013-05-31,HEA,DJ,True,2,0,False,True,True,False,LeadCounsel; ClassCounsel; Management,6,False,True,False,False,True,True,,,False,False,,"2382 IN RE_ Emerson Electric Co. Wet-Dry Vac Marketing and Sales Practices Litigation/2382, Doc. 61 ORDER Appointing Co-Lead Csl and Exec. Committee .pdf",extracted
old,2420-2106,2420,2106,2017-12-22,YGR,DJ,False,1,0,True,False,True,False,ClassCounsel,3,False,True,False,False,True,False,,,False,False,shares date+title with 2 other order(s),"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 2106, ORDER Granting Settlement Class Cert .pdf",extracted
old,2419-82,2419,82,2013-04-09,FDS,DJ,False,3,0,True,True,True,False,LeadCounsel; Management; Coordination,9,False,False,True,True,False,False,,,False,False,,"2419 IN RE_ New England Compounding Pharmacy, Inc., Products Liability Litigation/2419, Doc. 82, MDL Order 2 Appointing Lead, Liaison and P Steering  .pdf",extracted
old,2332-109,2332,109,2012-08-10,PGS,DJ,True,5,0,True,True,True,False,LeadCounsel; ClassCounsel; Communications; Management,19,False,,True,True,True,False,,Order states James R. Dugan may file motions to disqualify J. Douglas Richards from serving as Interim Co-Lead Counsel and to name Dugan as additional Interim Co-Lead Counsel.,False,False,,"2332 IN RE_ Lipitor Antitrust Litigation/2332, Doc. 109, C.M. ORDER 1 Appointing Direct Class Organization.pdf",extracted
old,2406-2641,2406,2641,2020-11-30,RDP,DJ,True,3,0,True,True,True,True,ClassCounsel,3,False,True,False,False,True,True,,"Preliminary settlement approval order. It preliminarily designates Settlement Class Counsel and Self-Funded Settlement Sub-Class Counsel; JND is appointed Claims Administrator but excluded from Appointments as a non-attorney/non-leadership administrator. Former class representatives through counsel raised concerns bearing on class counsel adequacy/access to mediation materials, but no competing applications are described.",False,False,,"2406 IN RE_ Blue Cross Blue Shield Antitrust Litigation/2406, Doc. 2641, Order Appointing Lead Counsel for Settlement (11-30-2020).pdf",extracted
old,2391-127,2391,127,2012-12-05,RLM,DJ,False,6,0,True,True,True,True,LeadCounsel; Management; Communications,26,False,False,True,True,False,False,,,False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 127, ORDER Appointing Pl Csl Org. Structure and Responsibilities .pdf",extracted
old,2420-229,2420,229,2013-07-10,YGR,DJ,True,2,0,True,True,True,False,Management,14,False,False,False,False,False,False,,Order notes an objection/supplemental application to the Direct Purchaser Plaintiffs' PSC appointment request.,False,False,,"2420 IN RE_ Lithium Ion Batteries Antitrust Litigation/2420, Doc. 229, ORDER Appointing P Steering Committees .pdf",extracted
old,2434-103,2434,103,2013-05-22,CS,DJ,False,2,0,True,False,True,False,LeadCounsel; Communications,4,False,False,False,False,False,False,,,False,True,,"2434 IN RE_ Mirena IUD Products Liability Litigation/2434, Doc. 103, ORDER Appointing Pl Co-Lead and Liaison.pdf",extracted
old,2434-960,2434,960,2014-05-07,CS,DJ,False,0,0,False,False,True,False,Management,2,False,False,False,False,False,False,,,False,False,,"2434 IN RE_ Mirena IUD Products Liability Litigation/2434, Doc. 960, ORDER Appointing New Member to Pl_s Steering .pdf",extracted
old,2391-2909,2391,2909,2015-05-27,RLM,DJ,True,3,1,True,True,True,False,Management; LeadCounsel; Communications,11,True,False,False,False,False,True,,"The order appoints PSC II members effective June 1, 2015. It directs either Ahmed Diab or John Fiske to serve as Liaison Counsel after they notify the court which one will serve; the order does not specify which individual. Justin Presnal is substituted for Wayne Fisher on PSC I and is also appointed to PSC II.",False,False,,"2391 IN RE_ Biomet M2a Magnum Hip Implant Products Liability Litigation/2391, Doc. 2909, C.M .ORDER 3 Announcing Plaintiff Steering Committee II .pdf",extracted
old,2433-5136,2433,5136,2018-06-06,EAS,DJ,False,1,0,True,True,True,False,Fees,4,False,False,False,False,False,,,"Order expands duties of Special Master Daniel Stack, but Special Master appointments are excluded.",False,False,,"2433 IN RE_ E. I. du Pont de Nemours and Company C-8 Personal Injury Litigation/2433, Doc. 5136, C.M. ORDER 23 Est. Fee Committee .pdf",extracted
old,2436-27,2436,27,2013-05-23,LS,DJ,False,0,0,False,False,False,True,LeadCounsel; Communications,3,False,False,False,False,False,False,,,False,False,,"2436 IN RE_ Tylenol (Acetaminophen) Marketing, Sales Practices and Products Liability Litigation/2436, Doc. 27, C.M. ORDER 5 Appointing D_s Lead and Liaison.pdf",extracted
