Firm_ID,Canonical_Firm,AKA_1,AKA_2,AKA_3,Variants_Merged,N_MDLs,N_Mentions,MDLs
F0405,"Kenny Nachwalter, P.A.",Kenny Nachwalter,Kenny Nachwalter PA,,1,5,5,"1720, 2196, 2670, 2836, 2925"
F0406,Barnes & Thornburg LLP,BARNES & THORNBURG LLP,"Barnes & Thornburg, LLP",,1,4,5,"2196, 2875, 2924, 2973"
F0407,"Silverman, Thompson, Slutkin & White, LLC","Silverman, Thompson, Slutkin & White LLC",SILVERMAN THOMPSON SLUTKIN WHITE,Silverman Thompson Slutkin White,1,4,5,"2314, 2358, 2551, 2879"
F0408,Duane Morris LLP,,,,1,3,5,"2371, 2875, 2949"
F0409,"Keogh Law, Ltd.",Keogh Law Ltd.,"Keogh Law, LTD",,1,2,5,"2416, 2478"
F0410,"Lemberg Law, LLC",Lemberg Law LLC,,,1,2,5,"2286, 2478"
F0411,"The Finley Firm, P.C.","Finley Firm, P.C.","THE FINLEY FIRM, P.C.",,1,5,5,"2583, 2800, 2879, 3056, 3074"
F0412,"Consumer Litigation Associates, P.C.",,,,1,2,5,"2933, 3128"
F0413,Kelly Guzzo PLC,"Kelly Guzzo, PLC",,,1,2,5,"2933, 3128"
F0414,Krause & Kinsman Law Firm,Krause & Kinsman,"KRAUSE AND KINSMAN, LLC",,1,3,5,"2846, 2924, 2936"
F0415,"Malters, Shepher & Von Holtum","Malters, Shepherd & Von Holtum",,,2,1,5,2936
F0416,"GoldenbergLaw, PLLC","GOLDENBERGLAW, PLLC",,,1,4,5,"2734, 2776, 2924, 3004"
F0417,"Wilson Sonsini Goodrich & Rosati, PC","Wilson Sonsini Goodrich & Rosati, P.C.",,,1,2,5,"2724, 2948"
F0418,"The Moskowitz Law Firm, PLLC",The Moskowitz Law Firm PLLC,,,1,2,5,"2969, 3076"
F0419,Kelley Ferraro LLC,"Kelley & Ferraro, LLP",,,1,3,5,"3014, 3080, 3092"
F0420,Silver Golub & Teitell LLP,,,,1,4,5,"3014, 3025, 3128, 3144"
F0421,"Kelly, Bernheim & Dolinsky, LLC","Bernheim Kelley Battista & Bliss, LLC","Kelley Bernheim Dolinsky, LLC","Kelley Bernheim & Dolinsky, LLC",3,5,5,"2441, 2657, 2666, 2768, 3029"
F0422,Kershaw Talley Barlow PC,KERSHAW TALLEY & BARLOW,KERSHAW TALLEY BARLOW,"Kershaw, Cook & Talley, PC",2,3,5,"2768, 3078, 3092"
F0423,Javerbaum Wurgaft Hicks Kahn Wikstrom & Sinins PC,"JAVERBAUM WURGAFT HICKS KAHN WIKSTROM & SININS, P.C.","Javerbaum Wurgaft Hicks Kahn & Sinins, P.C.",,2,2,5,"3081, 3113"
F0424,"Stag Liuzza, LLC",Stag Liuzza,,,1,2,5,"2873, 3140"
F0425,HEARD ROBINS CLOUD LLP,"Heard, Robins, Cloud & Black LLP",HEARD ROBINS CLOUD & BLACK,HEARD ROBINS CLOUD & BLACK LLP,2,4,5,"1871, 2187, 2545, 2642"
F0426,Cozen O'Connor,,,,1,1,5,1570
F0427,"Alters Law Firm, P.A.",Alters Boldt Brown Rash & Culmo,"Alters, Boldt, Brown, Rash & Culmo",,2,2,5,"2036, 2047"
F0428,"Barrasso Usdin Kupperman Freeman & Sarver, LLC","Barrasso Usdin Kupperman Freeman & Sarver, L.L.C.",,,1,2,5,"2047, 2792"
F0429,Kaiser Gornick LLP,"KAISER & GORNICK, LLP",KAISER GORNICK LLP,,1,3,5,"2197, 2244, 2545"
F0430,Kaye Scholer LLP,"Kaye Scholer, LLP",,,1,3,5,"2296, 2545, 2592"
F0431,"Faraci Lange, LLP",,,,1,2,5,"2391, 2641"
F0432,Bowersox Law Firm,Bowersox Law Firm P.C.,Bowersox Law Office,,1,3,5,"2441, 2666, 2775"
F0433,Riley Williams & Piatt,,,,1,1,5,2570
F0434,Curtis Law Group,,,,1,1,5,2570
F0435,"MacLean Law Firm, P.C.",,,,1,1,5,2570
F0436,"Rueb & Motta, PLC",,,,1,1,5,2570
F0437,DAVIS WRIGHT TREMAINE LLP,Davis Wright Tremaine LLP,,,1,2,5,"2586, 2587"
F0438,"The Driscoll Firm, P.C.","THE DRISCOLL FIRM, P.C.",,,1,3,5,"2669, 2691, 2705"
F0439,"Morris Bart, LLC","MORRIS BART, LLC",,,1,2,5,"2738, 2846"
F0440,Greg Coleman Law PC,GREG COLEMAN LAW PC,,,1,2,5,"2744, 2886"
F0441,Plevin & Gallucci,,,,1,1,5,2873
F0442,Kelley Drye & Warren LLP,,,,1,1,5,2873
F0443,"Cossich, Sumich, Parsiola & Taylor LLC",,,,1,1,5,2873
F0444,"Solomon Law Group, LLC",,,,1,1,5,2873
F0445,"Sher Edling, LLP",,,,1,1,5,2873
F0446,"Hill Toriseva & Williams, PLLC",Hill Williams,,,2,3,4,"1657, 1708, 1909"
F0447,"Stone Pigman Walther Wittmann, LLC",Stone Pigman Walther Wittmann LLC,,,1,1,4,1657
F0448,Law Offices of Francis O. Scarpulla,Francis O. Scarpulla,,,1,2,4,"1682, 2724"
F0449,"Lemmon Law Firm, LLC",The Lemmon Law Firm,,,1,3,4,"1658, 2514, 2740"
F0450,FAEGRE & BENSON,Faegre & Benson,,,1,2,4,"1708, 1836"
F0451,"James, Hoyer, Newcomer, Smiljanich & Yanchunis, P.A.","James, Hoyer, Newcomer & Smiljanich","James Hoyer Newcomer & Smiljanich, P.A.","James, Hoyer, Newcomber & Smiljanich, P.A.",3,3,4,"1715, 1825, 2173"
F0452,"Lopez, Hodes, Restaino, Milman & Skikos",,,,1,2,4,"1708, 1742"
F0453,Nolan Law Group,,,,1,2,4,"1721, 1953"
F0454,Bonsignore Trial Lawyers PLLC,BONSIGNORE & BREWER,"Bonsignore, LLC","Bonsignore, PLLC",3,4,4,"1735, 2481, 2566, 2753"
F0455,"Spangenberg, Shibley & Liber, LLP","Spangenberg, Shibley& Liber, LLP","Spangenberg, Shibley & Liber","Spangenberg Shibley & Liber, LLP",1,3,4,"1733, 1909, 2606"
F0456,WILLIAMS CUKER BEREZOFSKY,Williams Cuker & Berezofsky,Williams Cuker Berezofsky,,1,3,4,"1739, 1955, 2197"
F0457,"the Law Office of Krishna B. Narine, P.C.",Law Office of Krishna B. Narine,LAW OFFICE OF KRISHNA B. NARINE,,1,2,4,"1768, 2002"
F0458,Gancedo & Nieves LLP,Gancedo & Nieves,,,1,2,4,"1789, 1905"
F0459,Hulett Harper Stewart LLP,Hulett Harper & Stewart,,,1,4,4,"1566, 1780, 2093, 2626"
F0460,"SANFORD WITTELS & HEISLER, LLP",,,,1,1,4,1794
F0461,"Segal, McCambridge, Singer & Mahoney",Segal McCambridge Singer & Mahoney,"Segal McCambridge Singer & Mahoney, Ltd.",,1,2,4,"1822, 1996"
F0462,"Waters, Kraus & Paul, LLC",Waters & Kraus LLP,Waters Kraus & Paul,,2,3,4,"1825, 2570, 2848"
F0463,"The Lamb Firm, L.L.C.","The Lamb Firm, LLC",,,1,4,4,"1838, 1985, 2187, 2440"
F0464,"SKIKOS, CRAWFORD, SKIKOS & JOSEPH LLP","Skikos, Crawford, Skikos, Joseph & Millican LLP","Skikos, Crawford, Skikos, Joseph & Millican",,2,2,4,"1909, 2197"
F0465,"Andrus Anderson, LLP",Andrus Liberty & Anderson LLP,ANDRUS ANDERSON LLP,,2,4,4,"1911, 2420, 2741, 2789"
F0466,The Maher Law Firm,THE MAHER LAW FIRM,Maher Law Firm,,1,2,4,"1935, 1938"
F0467,"Sheller, P.C.",Sheller P.C.,,,1,2,4,"1871, 1943"
F0468,"Straus & Boies, LLP","Straus & Boies, L.L.P.","Straus Boies, LLP",,1,4,4,"1738, 1958, 2002, 2420"
F0469,"Franklin, Gray & White",Franklin Gray & White,Gray & White,,2,3,4,"1985, 1998, 2474"
F0470,"Foley, Bezek, Behle & Curtis, LLP","Foley, Bezek, Behle & Curtis",Foley Bezek Behle & Curtis,"Foley, Bezek, Behele & Curtis",2,3,4,"2028, 2054, 2141"
F0471,"Andrews Thornton Higgins Razmara, LLP",Andrews & Thornton,"Andrews & Thornton, LLC",,2,3,4,"2087, 2666, 2740"
F0472,Mark Zamora & Associates,"Bunch, James & Zamora",ZAMORA FIRM,"Mark Zamora, Esq.",4,4,4,"2087, 2226, 2419, 2767"
F0473,Conley Griggs LLP,Conley Griggs Partin LLP,"Conley Griggs Partin, LLP",,2,3,4,"2089, 2583, 2800"
F0474,Williams Montgomery & John Ltd.,Williams Montgomery & John Ltd,,,1,1,4,2109
F0475,Law Offices of Douglas J. Campion,"Law Offices of Douglas J. Campion, APC",,,1,3,4,"2261, 2286, 2295"
F0476,Law Office of Thomas H. Brill,,,,1,1,4,2328
F0477,"Smith, Bundy, Bybee & Barnett, PC","SMITH, BUNDY, BYBEE & BARNETT, P.C.","Smith Bundy, Bybee & Barnett P.C.",,1,1,4,2333
F0478,"The OMara Law Firm, P.C.",OMara Law Group,,,1,3,4,"2357, 2666, 2795"
F0479,"HACH ROSE SCHIRRIPA & CHEVERIE, LLP",HACH ROSE SCHIRRIPA & CHEVERIE LLP,Hach Rose Schirripa & Cheverie LLP,"Hach Rose Schirripa & Cheverie, LLP",1,4,4,"2335, 2445, 2472, 2989"
F0480,"Complex Litigation Group, LLC",Complex Litigation Group LLC,,,1,3,4,"2361, 2415, 2506"
F0481,Davis & Norris,Davis & Norris LLP,,,1,3,4,"2361, 2985, 3001"
F0482,TERRELL| MARSHALL LAW GROUP PLLC,"Terrell Marshall Daudt & Willie, PLLC",Terrell Marshall Daudt & Willie PLLC,,2,2,4,"2416, 2493"
F0483,"Gordon & Rees, LLP","Gordon Rees Scully Mansukhani, LLP",,,2,2,4,"2478, 3090"
F0484,Holland & Knight LLP,Holland & Knight,HOLLAND & KNIGHT LLP,,1,2,4,"2924, 3110"
F0485,Johnson Firm,JOHNSON FIRM,,,1,1,4,2936
F0486,"Martin, Harding & Mazzotti, LLP","MARTIN, HARDING & MAZZOTTI","Harding Mazzotti, LLP",Harding Mazzotti,2,4,4,"2875, 2924, 3029, 3140"
F0487,Dovel & Luner,"Dovel & Luner, LLP",,,1,3,4,"2955, 2985, 3001"
F0488,Loevy & Loevy,Loevy and Loevy,,,1,2,4,"2967, 3143"
F0489,Breit Biniazan,BREIT BINIAZAN,,,1,2,4,"2974, 3092"
F0490,"Sperling & Slater, P.C.","Sperling & Slater, LLC",Sperling & Slater LLC,,1,4,4,"2296, 2819, 2981, 3080"
F0491,"Martzell, Bickford, & Centola","Martzell, Bickford & Centola, APC","Martzell, Bickford & Centola",,1,3,4,"2740, 2754, 2996"
F0492,"TorHoerman Law, LLC",TorHoerman Law,,,1,2,4,"2641, 3004"
F0493,"Babin Law, LLC",,,,1,3,4,"2875, 3014, 3029"
F0494,"Blue, LLP",Blue LLP,,,1,1,4,3035
F0495,Edelson Lechtzin LLP,,,,1,1,4,2993
F0496,Lee Segui PLLC,SEGUI LAW FIRM PC,"Segui Law Firm, PC",,2,2,4,"2886, 3078"
F0497,WALLACE MILLER,Wallace Miller,,,1,2,4,"3079, 3092"
F0498,"Holman Schiavone, LLC",Holman Schiavone LLC,,,1,3,4,"2753, 3081, 3125"
F0499,Ratzan Weissman & Boldt,,,,1,2,4,"3081, 3125"
F0500,Balaban Law LLC,Balaban Law,,,1,2,4,"3081, 3125"
F0501,"Leger Ketchum & Cohoon, PLLC",,,,1,2,4,"2846, 3081"
F0502,"Trial Lawyers for Justice, P.C.",Trial Lawyers for Justice,,,1,2,4,"3081, 3125"
F0503,"Constant Legal Group, LLP",Constant Legal Group LLP,,,1,2,4,"3081, 3125"
F0504,The Kaplan Law Firm,Kaplan Law Firm,,,1,1,4,3111
F0505,Shearman & Sterling LLP,Allen Overy Shearman Sterling US LLP,SHEARMAN & STERLING LLP,,2,2,4,"2704, 3110"
F0506,"Critchley, Kinum & DeNoia, LLC",Critchley & Kinum,"CRITCHLEY, KINUM & LURIA, LLC","Critchley, Kinum & DeNoia LLC",3,3,4,"2687, 2779, 3113"
F0507,"Frantz Law Group, APLC","FRANTZ LAW GROUP, APLC",,,1,1,4,3149
F0508,Porteous Hainkel & Johnson,,,,1,1,4,2047
F0509,Johnson Johnson Barrios & Yacoubian,,,,1,1,4,2047
F0510,"Phelps Dunbar, LLP",,,,1,1,4,2047
F0511,Law Offices of J. Robert Rogers,LAW OFFICES OF J. ROBERT ROGERS,,,1,2,4,"2187, 2440"
F0512,Flaherty Sensbaugh Bonasso PLLC,Flaherty Sensabaugh & Bonasso,,,2,4,4,"2187, 2325, 2326, 2327"
F0513,Proskauer Rose LLP,"Proskauer Rose, LLP",,,1,1,4,2296
F0514,LADUE CURRAN & KUEHN LLC,LaDue Curran & Kuehn LLC,"LaDue, Curran & Kuehn",LaDue Curran & Keuhn LLC,2,1,4,2391
F0515,"Salim-Beasley, LLC","Salim-Beasley, L.L.C.",,,1,3,4,"2387, 2418, 2754"
F0516,Andrews & Thorton,Andrews Thorton,,,1,1,4,2391
F0517,"Hare, Wynn, Newell & Newton","Hare, Wynn, Newell and Newton, LLP",Hare Wynn Newell & Newton L.L.P.,,1,3,4,"2391, 2441, 2591"
F0518,"THE FLEISCHMAN LAW FIRM, PLLC",the Fleischman Law Firm,"Fleischman Law Firm, PLLC",The Fleischman Law Firm,1,2,4,"2338, 2555"
F0519,"Green & Noblin, P.C.",,,,1,3,4,"2420, 2437, 2792"
F0520,"DeGaris and Rogers, LLC",DeGaris and Rogers LLC,"DeGaris & Rogers, LLC",DeGaris Law Group,2,4,4,"2441, 2666, 2768, 2875"
F0521,"Nichols Kaster, PLLP",Nichols Kaster PLLP,,,1,2,4,"2522, 2615"
F0522,ROCHE PIA LLC,Roche Pia LLC,,,1,1,4,2516
F0523,"Riley & Jackson, P.C.",,,,1,1,4,2570
F0524,KUTAK ROCK LLP,,,,1,1,4,2587
F0525,PARR RICHEY OBREMSKEY FRANDSEN & PATTERSON LLP,,,,1,1,4,2587
F0526,"Bachus & Schanker, LLC",Bachus and Schanker,,,1,2,4,"2666, 2740"
F0527,Kasowitz Benson Torres LLP,,,,1,1,4,2724
F0528,"The Hollis Law Firm, P.A.","Hollis Law Firm, P.A.",Hollis Law Firm,,1,3,4,"2753, 2846, 2875"
F0529,Berman Fink Van Horn P.C.,"Berman Fink Van Horn, P.C.",Berman Fink Van Hom P.C.,,2,3,4,"2800, 2807, 2879"
F0530,Bell Legal Group,,,,1,1,4,2873
F0531,"Mitchell, Williams, Selig, Gates & Woodyard, P.L.L.C.",,,,1,1,4,2873
F0532,"PRICE WAICUKAUSKI & RILEY, LLC","Price Waicukauski & Riley, LLC",,,1,2,3,"1657, 2570"
F0533,"Stanley, Flanagan & Reuter, LLC","Stanley, Reuter, Ross, Thornton & Alford, LLC",,,2,2,3,"1657, 2047"
F0534,National Consumer Law Center,The National Consumer Law Center,,,1,3,3,"1715, 2274, 2290"
F0535,"ABBEY SPANIER RODD ABRAMS & PARADIS, LLP",ABBEY SPANIER RODD ABRAMS & PARADIS LLP,"Abbey Spanier Rodd & Abrams, LLP",,2,3,3,"1730, 1737, 2167"
F0536,"Squitieri & Fearon, LLP",,,,1,3,3,"1745, 1751, 2058"
F0537,BEATIE AND OSBORN LLP,Beatie & Osborn LLP,,,1,2,3,"1760, 1789"
F0538,"Krupnick, Campbell, Malone, et al","Krupnick, Campbell, Malone, et al.",,,1,1,3,1789
F0539,O'Melveny & Myers LLP,"O'Melveny & Myers, LLP",,,1,2,3,"1785, 2296"
F0540,Langston Law Firm,"Langston & Lott, PA",,,2,2,3,"1785, 2502"
F0541,"Wasserman, Comden & Casselman LLP","Wasserman, Comden & Casselman, L.L.P.",,,1,2,3,"1785, 1822"
F0542,Whetstone Myers Perkins & Young,"Whetstone Myers Perkins & Fulda, LLC",,,2,2,3,"1785, 2054"
F0543,"Andrus, Boudreaux, Lemoine & Tonore, P.L.C.","Andrus, Boudreaux, Lemoine & Tonore","Andrus Boudreaux, PLC",,2,3,3,"1789, 1842, 2087"
F0544,"Cravath, Swaine & Moore LLP",,,,1,2,3,"1794, 3110"
F0545,"Keefe Bartels, LLC",Keefe Bartels,"KEEFE BARTELS, LLC",,1,3,3,"1799, 2314, 2358"
F0546,"IRWIN & BOESEN, P.C.","Irwin & Boesen, P.C.",,,1,2,3,"1790, 2153"
F0547,"Krislov & Associates, Ltd","Krislov & Associates, Ltd.",,,1,2,3,"1791, 1919"
F0548,"Dostart Clapp Gordon & Coveney, LLP",,,,1,1,3,1807
F0549,Wynne Law Firm,the Wynne Law Firm,,,1,1,3,1807
F0550,"Futterman Howard Watkins Wylie & Ashley, Chtd.",,,,1,2,3,"1807, 1946"
F0551,FINKELSTEIN & KRINSK LLP,Finkelstein & Krinsk,Finkelstein & Krinsk LLP,,1,2,3,"1825, 3009"
F0552,The Alvarez Law Firm,Alvarez Law Firm,,,1,3,3,"1842, 2051, 3140"
F0553,"Mark C. Tanenbaum, P.A.",,,,1,2,3,"1865, 2502"
F0554,Bryan Cave LLP,,,,1,3,3,"1911, 1914, 2669"
F0555,"Squire, Sanders & Dempsey L.L.P.","Squire, Sanders & Dempsey LLP",,,1,2,3,"1909, 1928"
F0556,"Bottini & Bottini, Inc.",Johnson Bottini LLP,,,2,3,3,"1933, 2948, 3149"
F0557,The Giatras Law Firm,,,,1,1,3,1943
F0558,Parker & Wachman,,,,1,1,3,1953
F0559,"Woloshin & Killino, P.C.",,,,1,1,3,1953
F0560,"Dealy & Silberstein, LLP",,,,1,1,3,1963
F0561,Kramon & Graham PA,,,,1,2,3,"1982, 2879"
F0562,Lexington Law Group LLP,"Lexington Law Group, LLP",,,1,2,3,"1992, 2074"
F0563,Wood Law Firm LLC,"Wood Law Firm, LLC",,,1,3,3,"1985, 1998, 2595"
F0564,Squire Patton Boggs (US) LLP,PATTON BOGGS LLP,Patton Boggs LLP,,2,3,3,"1960, 2221, 2792"
F0565,"Strauss Troy Co., LPA",Strauss & Troy,Strauss Troy,,2,3,3,"2003, 2827, 3025"
F0566,Hollister & Brace,,,,1,2,3,"2028, 2054"
F0567,The Consumer Advocacy Center P.C.,,,,1,1,3,2025
F0568,"Onder Law, LLC","Onder, Shelton, O'Leary & Peterson, LLC",,,2,2,3,"2023, 3014"
F0569,"Lanham, Blackwell, P.A.","Lanham Blackwell, P.A.",Lanham Blackwell,,1,2,3,"1871, 2068"
F0570,"Davis Polk & Wardwell, LLP",Davis Polk & Wardwell,Davis Polk & Wardwell LLP,,1,3,3,"2068, 2296, 2476"
F0571,GERGOSIAN & GRALEWSKI LLP,Gergosian & Gralewski,,,1,1,3,2086
F0572,Katten Muchin Rosenman LLP,KATTEN MUCHIN ROSENMAN LLP,,,1,2,3,"2200, 2296"
F0573,"Pearson, Randall & Schumacher, PA","Pearson, Randall, & Schumacher, PA",,,1,3,3,"2226, 2441, 2873"
F0574,"DIAZ LAW FIRM, PLLC",The Diaz Law Firm,Diaz Law Firm,,1,3,3,"2226, 2452, 3026"
F0575,"KamberLaw, LLC","KamberLaw, LLP",,,1,3,3,"2264, 2562, 2887"
F0576,"Herman Gerel, LLP",Herman Gerel LLP,"HERMAN GEREL, LLP",,1,3,3,"2243, 2258, 2642"
F0577,"The Rosen Law Firm, P.A.",the Rosen Law Firm,,,1,2,3,"2275, 2989"
F0578,Yetter Coleman LLP,,,,1,2,3,"2185, 2266"
F0579,Brady & Associates,,,,1,1,3,2328
F0580,Bernstein Leibhard LLP,,,,1,1,3,2328
F0581,"Justin OToole Lucey, P.A.","JUSTIN OTOOLE LUCEY, PA",The Lucey Law Firm,,2,2,3,"2333, 2514"
F0582,The Law Offices of Gordon Ball,LAW OFFICES OF GORDON BALL,Gordon Ball PLLC,,1,2,3,"2343, 2508"
F0583,Baillon Thume Jozwiak Miller & Wanta LLP,Baillon Thome Jozwiak & Wanta LLP,BAILLON THOME JOZWIAK & WANTA LLP,,2,2,3,"2359, 2564"
F0584,"DeNittis Osefchen, P.C.","Denittis Osefchen Prince, P.C.",,,2,3,3,"2439, 2588, 2903"
F0585,Del Sole Cavanaugh Stroyd LLC,,,,1,2,3,"2491, 3014"
F0586,"Spears, Moore, Rebman & Williams, P.C.",,,,1,1,3,2508
F0587,"Quantum Legal, LLC","QUANTUM LEGAL, LLC",,,1,1,3,2540
F0588,Myers Brier & Kelly LLP,,,,1,1,3,2532
F0589,"Landskroner, Grieco, Merriman, LLC","LANDSKRONER, GRIECO, MERRIMAN, LLC",,,1,1,3,2577
F0590,"Simon Law Firm, P.C.","The Simon Law Firm, P.C.",,,1,3,3,"2382, 2562, 2827"
F0591,"Kline & Specter, P.C.",KLINE & SPECTER,,,1,2,3,"2187, 2654"
F0592,GableGotwals,,,,1,1,3,2700
F0593,Vinson & Elkins LLP,,,,1,2,3,"2925, 3121"
F0594,The Steckler Law Firm,Steckler Gresham Cochran PLLC,,,2,2,3,"2428, 2946"
F0595,"Thompson Coburn, LLP",Thompson Coburn LLP,Thompson Coburn,,1,3,3,"2820, 2946, 2993"
F0596,Lear Werts LLP,LEAR WERTS LLP,,,1,3,3,"2827, 2924, 3009"
F0597,Fox Rothschild LLP,,,,1,2,3,"2724, 2945"
F0598,Baker McKenzie,"Baker & McKenzie, LLP",,,1,2,3,"2047, 2945"
F0599,Israel David LLC,,,,1,3,3,"2948, 3096, 3113"
F0600,"Gibson Consumer Law Group, LLC",,,,1,2,3,"2948, 3056"
F0601,"Alston & Bird, LLP",,,,1,1,3,2969
F0602,"Timoney Knox, LLP",,,,1,1,3,2969
F0603,"DiBella, Geer, McAllister & Best, P.C.",,,,1,1,3,2969
F0604,Maderal Byrne & Furst PLLC,Maderal Byrne PLLC,,,2,2,3,"2599, 2973"
F0605,"Hilliard Martinez Gonzales, LLP",Hilliard Law,,,2,2,3,"2973, 3140"
F0606,Riggs Abney Neal Turpen Orbison & Lewis,,,,1,1,3,2977
F0607,Venable,Venable LLP,,,1,2,3,"1836, 2977"
F0608,"Anastopoulo Law Firm, LLC","Poulin Willey Anastopoulo, LLC",,,2,2,3,"2989, 3025"
F0609,"Sullivan & Cromwell, LLP",Sullivan & Cromwell LLP,,,1,2,3,"2548, 3014"
F0610,"Dowd & Dowd, P.C.",,,,1,2,3,"2669, 3009"
F0611,Hotze Runkle LLC,Hotze Runkle PLLC,,,1,1,3,3023
F0612,"Rubenstein Law, P.A.",Rubenstein Law,,,1,2,3,"3014, 3140"
F0613,"Levin, Rojas, Camassar & Reck, LLC",,,,1,2,3,"3026, 3081"
F0614,Schubert Jonckheer & Kolbe LLP,Schubert Jonckheer & Kolbe,,,1,3,3,"3025, 3096, 3149"
F0615,Rivero Mestre LLP,"Rivero Mestre, LLP",,,1,2,3,"2875, 3050"
F0616,"McCune Wright Arevalo, LLP",McCune Wright LLP,,,2,2,3,"2613, 2993"
F0617,Scout Law Group,,,,1,1,3,3081
F0618,"Woodworth Law Firm, LLC",,,,1,1,3,3081
F0619,"Dickey Anderson, LLC",,,,1,1,3,3081
F0620,Robert Brown Law,,,,1,1,3,3081
F0621,Beus OConnor McGroder PLLC,Beus OConnor McGroder,,,1,2,3,"3081, 3125"
F0622,Friedman Gilbert + Gerhardstein,FRIEDMAN GILBERT + GERHARDSTEIN,,,1,1,3,3092
F0623,Haber LLP,HABER LLP,,,1,1,3,3092
F0624,"Cooper Law Partners, PLLC",COOPER LAW PARTNERS PLLC,,,1,1,3,3092
F0625,Dolman Law Group,DOLMAN LAW GROUP,,,1,1,3,3092
F0626,Bey & Associates,BEY & ASSOCIATES,,,1,1,3,3092
F0627,"Goza & Honnold, LLC",,,,1,3,3,"2789, 2885, 3094"
F0628,Wilkinson Stekloff LLP,,,,1,2,3,"2873, 3110"
F0629,"Morris, King & Hodge P.C.",,,,1,1,3,3108
F0630,Fishman Haygood L.L.P.,Fishman Haygood,,,1,2,3,"3108, 3140"
F0631,"Watson Burns, PLLC",,,,1,1,3,3127
F0632,"McGartland & Borchardt, LLP",McGartland Law Firm,The McGartland Law Firm,,2,3,3,"2441, 2666, 3140"
F0633,Boni & Zack LLC,,,,1,2,3,"1566, 2724"
F0634,Hoffman & Edelson,"Hoffman & Edelson, LLC",,,1,1,3,1566
F0635,"The Gallagher Law Firm, LLP","GALLAGHER, LEWIS, DOWNEY & KIM",,,2,2,3,"1431, 2641"
F0636,"Baker Donelson Bearman Caldwell & Berkowitz, PC","Baker, Donelson, Bearman, Caldwell & Berkowitz, PC",,,1,2,3,"2047, 2557"
F0637,"Teitelbaum & Baskin, LLP",,,,1,1,3,2296
F0638,Guthrie & Thomas PLLC,,,,1,3,3,"2325, 2326, 2327"
F0639,"Farrell, White & Legg PLLC",,,,1,3,3,"2325, 2326, 2327"
F0640,Patterson Belknap Webb & Tyler,Patterson Belknap Webb & Tyler LLP,,,1,1,3,2391
F0641,THE LAW OFFICE OF DERRIEL MCCORVEY,Law Office of Derriel C. McCorvey,"McCorvey Law, LLC",,2,3,3,"2391, 2545, 2789"
F0642,Henry Spiegel Milling LLP,HENRY SPIEGEL MILLING LLP,,,1,2,3,"2428, 2436"
F0643,Thierman Buck LLP,,,,1,1,3,2504
F0644,"Brenner, Saltzman & Wallman, LLP","BRENNER, SALTZMAN & WALLMAN LLP",,,1,1,3,2516
F0645,WOODEN & MCLAUGHLIN LLP,,,,1,1,3,2570
F0646,Smith LaCien LLP,,,,1,1,3,2599
F0647,"Brenes Law Group, P.C.",Brenes Law Group,,,1,2,3,"2641, 2846"
F0648,"Kennedy Hodges, LLP",Kennedy Hodges,,,1,3,3,"2666, 2775, 2885"
F0649,"Kaster, Lynch, Farrar & Ball","Kaster, Lynch, Farrar & Ball LLP",,,1,2,3,"2666, 2775"
F0650,"KU & MUSSMAN, P.A.","Ku & Mussman, P.A.",,,1,1,3,2709
F0651,"CLARK LAW FIRM, P.C.",Clark Law Firm,,,1,1,3,2709
F0652,"Burch, George & Germany",,,,1,1,3,2775
F0653,White & Weddle,,,,1,1,3,2775
F0654,Kennerly Loutey LLC,Kennerly & Loutey,KENNERLY LOUTEY,,1,2,3,"2767, 2809"
F0655,"Dalimonte Rueb, LLP","Dalimonte Rueb Litigation Group, LLP",,,2,2,3,"2767, 2846"
F0656,Pennock Law Firm,,,,1,2,3,"2754, 2789"
F0657,"Bragar Eagel & Squire, P.C.","Brager Eagel & Squire, P.C.",,,2,2,3,"2795, 2827"
F0658,"Winthrop & Weinstine, P.A.",,,,1,1,3,2795
F0659,"Furniss, Davis, Rashkind, and Saunders PC","Furniss, Davis, Rashkind and Saunders, PC",,,1,1,3,2836
F0660,Crueger Dickinson LLC,,,,1,1,3,2873
F0661,"The Hannon Law Firm, LLC",,,,1,1,3,2873
F0662,Hillard & Shadowen LLP,,,,1,1,3,2878
F0663,"DAVIS, BETHUNE & JONES, LLC",,,,1,1,2,1657
F0664,"SADIN LAW FIRM, P.C.",,,,1,1,2,1657
F0665,SOMMERS SCHWARTZ,,,,1,1,2,1657
F0666,KENNEY EGAN MCCAFFERTY & YOUNG,,,,1,1,2,1657
F0667,SCOTT YUNG LLP,,,,1,1,2,1657
F0668,THE IVEY LAW FIRM,,,,1,1,2,1657
F0669,"WALLACE, JORDAN, RATLIFF & BRANDT, LLC",,,,1,1,2,1657
F0670,"SLATE KENNEDY, LLC",,,,1,1,2,1657
F0671,Hughes Hubbard & Reed LLP,,,,1,1,2,1657
F0672,OMelveny & Meyers LLP,,,,1,1,2,1657
F0673,"Tate Law Group, LLC",,,,1,2,2,"1657, 2000"
F0674,"OFFICE OF THE ATTORNEY GENERAL, STATE OF FLORIDA",,,,1,1,2,1657
F0675,"OFFICE OF ANDREW M. CUOMO, NEW YORK STATE ATTORNEY GENERAL",,,,1,1,2,1657
F0676,"FOSLER LAW GROUP, INC.",,,,1,1,2,1657
