Corpus,Unified_Attorney_ID,Unified_Firm_ID,Appointment_ID,Order_No,Last Name,First Name,Appoint,Remove,Interim,Appointment Types,Plaintiff/Defendant,Appointee Type,Firm,First_Last_Calculated,MDL_No,MDL Type,Possible_Duplicate_Appointment,Provenance
old,A0450,,2885-1130-42,2885-1130,White,Kimberly,True,False,False,Expert,Plaintiff,Individual,,Kimberly White,2885,,,extracted
old,A0062,,2885-1130-43,2885-1130,Kreis,Doug,True,False,False,Expert,Plaintiff,Individual,,Doug Kreis,2885,,,extracted
old,A0111,,2885-1130-44,2885-1130,Rasmussen,Kristian,True,False,False,,Plaintiff,Individual,,Kristian Rasmussen,2885,,,extracted
old,A1008,,2885-1130-45,2885-1130,Rowan,Edward,True,False,False,,Plaintiff,Individual,,Edward Rowan,2885,,,extracted
old,A0116,,2885-1130-46,2885-1130,Lambert,Palmer,True,False,False,,Plaintiff,Individual,,Palmer Lambert,2885,,,extracted
old,A0451,,2885-1130-47,2885-1130,Bouk,Troy,True,False,False,,Plaintiff,Individual,,Troy Bouk,2885,,,extracted
old,A0038,,2885-1130-48,2885-1130,Clark,Clayton,True,False,False,Settlement,Plaintiff,Individual,,Clayton Clark,2885,,,extracted
old,A0113,,2885-1130-49,2885-1130,Cory,Ernie,True,False,False,Settlement,Plaintiff,Individual,,Ernie Cory,2885,,,extracted
old,A1621,F0936,2885-453-1,2885-453,Hill,Larry,True,False,False,Communications,Defendant,Individual,"Moore, Hill & Westmoreland, P.A.",Larry Hill,2885,,,extracted
old,A3152,F0127,2885-453-2,2885-453,Nomellini,Mark,True,False,False,Communications; Discovery,Defendant,Individual,Kirkland & Ellis LLP,Mark Nomellini,2885,,,extracted
old,A3153,F0127,2885-453-3,2885-453,Morriss,Chad,True,False,False,,Defendant,Individual,Kirkland & Ellis LLP,Chad Morriss,2885,,,extracted
old,A3154,F0127,2885-453-4,2885-453,Wasdin,Nick,True,False,False,,Defendant,Individual,Kirkland & Ellis LLP,Nick Wasdin,2885,,,extracted
old,A3155,F0127,2885-453-5,2885-453,Six,Michelle,True,False,False,Discovery,Defendant,Individual,Kirkland & Ellis LLP,Michelle Six,2885,,,extracted
old,A3156,F0127,2885-453-6,2885-453,Elizabeth,Sierra,True,False,False,Discovery,Defendant,Individual,Kirkland & Ellis LLP,Sierra Elizabeth,2885,,,extracted
old,A3157,F0127,2885-453-7,2885-453,Branscome,Kimberly,True,False,False,Settlement,Defendant,Individual,Kirkland & Ellis LLP,Kimberly Branscome,2885,,,extracted
old,A3158,F0127,2885-453-8,2885-453,Brock,Mike,True,False,False,Settlement,Defendant,Individual,Kirkland & Ellis LLP,Mike Brock,2885,,,extracted
old,A3159,F0127,2885-453-9,2885-453,Ellis,Rob,True,False,False,Settlement,Defendant,Individual,Kirkland & Ellis LLP,Rob Ellis,2885,,,extracted
old,A3160,F0127,2885-453-10,2885-453,Neglia,Ashley,True,False,False,,Defendant,Individual,Kirkland & Ellis LLP,Ashley Neglia,2885,,,extracted
old,,F0936,2885-453-F1,2885-453,,,True,False,False,Communications,Defendant,Firm,"Moore, Hill & Westmoreland, P.A.","Moore, Hill & Westmoreland, P.A.",2885,,,extracted
old,,F0127,2885-453-F2,2885-453,,,True,False,False,Communications; Discovery; Settlement,Defendant,Firm,Kirkland & Ellis LLP,Kirkland & Ellis LLP,2885,,,extracted
old,A0041,F0006,2879-238-1,2879-238,Friedman,Andrew,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Individual,Cohen Milstein Sellers & Toll PLLC,Andrew Friedman,2879,,,extracted
old,A0064,F0041,2879-238-2,2879-238,Keller,Amy,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Individual,DiCello Levitt Gutzler LLC,Amy Keller,2879,,,extracted
old,A0027,F0003,2879-238-3,2879-238,Pizzirusso,James,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Individual,Hausfeld LLP,James Pizzirusso,2879,,,extracted
old,A0262,F0109,2879-238-4,2879-238,Murray,Arthur,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Individual,Murray Law Firm,Arthur Murray,2879,,,extracted
old,A3161,F0407,2879-238-5,2879-238,Silverman,Steven,True,False,True,LeadCounsel; ClassCounsel; Communications,Plaintiff,Individual,"Silverman Thompson Slutkin & White, LLC",Steven Silverman,2879,,,extracted
old,A3162,F0768,2879-238-6,2879-238,Brown,Timothy,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Individual,"The Brown Law Firm, P.C.",Timothy Brown,2879,,,extracted
old,A3163,F0720,2879-238-7,2879-238,Egleston,Gregory,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Individual,Gainey McKenna & Egleston,Gregory Egleston,2879,,,extracted
old,A3164,F0011,2879-238-8,2879-238,Belfi,Eric,True,False,True,LeadCounsel; ClassCounsel; Communications,Plaintiff,Individual,Labaton Sucharow LLP,Eric Belfi,2879,,,extracted
old,A3165,F0011,2879-238-9,2879-238,Goldman,Mark,True,False,True,LeadCounsel; ClassCounsel; Communications,Plaintiff,Individual,Labaton Sucharow LLP,Mark Goldman,2879,,,extracted
old,A3166,F0011,2879-238-10,2879-238,Keller,Christopher,True,False,True,LeadCounsel; ClassCounsel; Communications,Plaintiff,Individual,Labaton Sucharow LLP,Christopher Keller,2879,,,extracted
old,A3167,F0011,2879-238-11,2879-238,McConville,Francis,True,False,True,LeadCounsel; ClassCounsel; Communications,Plaintiff,Individual,Labaton Sucharow LLP,Francis McConville,2879,,,extracted
old,A1431,F0011,2879-238-12,2879-238,Villegas,Carol,True,False,True,LeadCounsel; ClassCounsel; Communications,Plaintiff,Individual,Labaton Sucharow LLP,Carol Villegas,2879,,,extracted
old,A3168,F0945,2879-238-13,2879-238,Nannis,Veronica,True,False,False,Communications,Plaintiff,Individual,"Joseph Greenwald & Laake, P.A.",Veronica Nannis,2879,,,extracted
old,A0782,F0561,2879-238-14,2879-238,Ulwick,James,True,False,False,Communications,Plaintiff,Individual,Kramon & Graham PA,James Ulwick,2879,,,extracted
old,A3169,F1540,2879-238-15,2879-238,O'Connell,Andrew,True,False,False,Communications,Plaintiff,Individual,"Thomas & Libowitz, P.A.",Andrew O'Connell,2879,,,extracted
old,A0218,F0411,2879-238-16,2879-238,Gibson,MaryBeth,True,False,False,Management,Plaintiff,Individual,"The Finley Firm, P.C.",MaryBeth Gibson,2879,,,extracted
old,A0082,F0003,2879-238-17,2879-238,Jones,Megan,True,False,False,Management,Plaintiff,Individual,Hausfeld LLP,Megan Jones,2879,,,extracted
old,A0480,F0005,2879-238-18,2879-238,Lichtman,Jason,True,False,False,Management,Plaintiff,Individual,"Lieff Cabraser Heimann & Bernstein, LLP",Jason Lichtman,2879,,,extracted
old,A0015,F0024,2879-238-19,2879-238,Lynch,Gary,True,False,False,Management,Plaintiff,Individual,Carlson Lynch LLP,Gary Lynch,2879,,,extracted
old,A3170,F0945,2879-238-20,2879-238,Maloney,Timothy,True,False,False,Management,Plaintiff,Individual,"Joseph Greenwald & Laake, P.A.",Timothy Maloney,2879,,,extracted
old,A3171,F0050,2879-238-21,2879-238,Rapp,Eve-Lynn,True,False,False,Management,Plaintiff,Individual,Edelson PC,Eve-Lynn Rapp,2879,,,extracted
old,A0338,F0077,2879-238-22,2879-238,Robinson,Daniel,True,False,False,Management,Plaintiff,Individual,"Robinson Calcagnie, Inc.",Daniel Robinson,2879,,,extracted
old,A0016,F0032,2879-238-23,2879-238,Siegel,Norman,True,False,False,Management,Plaintiff,Individual,Stueve Siegel Hanson LLP,Norman Siegel,2879,,,extracted
old,A0434,F0020,2879-238-24,2879-238,Tadler,Ariana,True,False,False,Management,Plaintiff,Individual,Milberg Tadler Phillips Grossman LLP,Ariana Tadler,2879,,,extracted
old,A0100,F0013,2879-238-25,2879-238,Davidson,Stuart,True,False,False,Management; Discovery,Plaintiff,Individual,Robbins Geller Rudman & Dowd LLP,Stuart Davidson,2879,,,extracted
old,A0107,F0016,2879-238-26,2879-238,Gudmundson,Brian,True,False,False,Management,Plaintiff,Individual,Zimmerman Reed LLP,Brian Gudmundson,2879,,,extracted
old,A3172,F0529,2879-238-27,2879-238,VanHorn,Charles,True,False,False,Management,Plaintiff,Individual,Berman Fink Van Hom P.C.,Charles VanHorn,2879,,,extracted
old,A1643,F0242,2879-238-28,2879-238,Ghannoum,Lisa,True,False,False,LeadCounsel; Discovery,Defendant,Individual,Baker & Hostetler LLP,Lisa Ghannoum,2879,,,extracted
old,A1641,F0242,2879-238-29,2879-238,Keteltas,Gilbert,True,False,False,LeadCounsel; Discovery,Defendant,Individual,Baker & Hostetler LLP,Gilbert Keteltas,2879,,,extracted
old,A1642,F0242,2879-238-30,2879-238,Warren,Daniel,True,False,False,LeadCounsel; Discovery,Defendant,Individual,Baker & Hostetler LLP,Daniel Warren,2879,,,extracted
old,A3173,F0137,2879-238-31,2879-238,Mendro,Jason,True,False,False,LeadCounsel,Defendant,Individual,"Gibson, Dunn & Crutcher LLP",Jason Mendro,2879,,,extracted
old,A3174,F0137,2879-238-32,2879-238,O'Boyle,Laura,True,False,False,LeadCounsel,Defendant,Individual,"Gibson, Dunn & Crutcher LLP",Laura O'Boyle,2879,,,extracted
old,A3175,F0137,2879-238-33,2879-238,Offenhartz,Adam,True,False,False,LeadCounsel,Defendant,Individual,"Gibson, Dunn & Crutcher LLP",Adam Offenhartz,2879,,,extracted
old,,F0006,2879-238-F1,2879-238,,,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Firm,Cohen Milstein Sellers & Toll PLLC,Cohen Milstein Sellers & Toll PLLC,2879,,,extracted
old,,F0041,2879-238-F2,2879-238,,,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Firm,DiCello Levitt Gutzler LLC,DiCello Levitt Gutzler LLC,2879,,,extracted
old,,F0003,2879-238-F3,2879-238,,,True,False,True,LeadCounsel; ClassCounsel; Management,Plaintiff,Firm,Hausfeld LLP,Hausfeld LLP,2879,,,extracted
old,,F0109,2879-238-F4,2879-238,,,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Firm,Murray Law Firm,Murray Law Firm,2879,,,extracted
old,,F0407,2879-238-F5,2879-238,,,True,False,True,LeadCounsel; ClassCounsel; Communications,Plaintiff,Firm,"Silverman Thompson Slutkin & White, LLC","Silverman Thompson Slutkin & White, LLC",2879,,,extracted
old,,F0768,2879-238-F6,2879-238,,,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Firm,"The Brown Law Firm, P.C.","The Brown Law Firm, P.C.",2879,,,extracted
old,,F0720,2879-238-F7,2879-238,,,True,False,True,LeadCounsel; ClassCounsel,Plaintiff,Firm,Gainey McKenna & Egleston,Gainey McKenna & Egleston,2879,,,extracted
old,,F0011,2879-238-F8,2879-238,,,True,False,True,LeadCounsel; ClassCounsel; Communications,Plaintiff,Firm,Labaton Sucharow LLP,Labaton Sucharow LLP,2879,,,extracted
old,,F0945,2879-238-F9,2879-238,,,True,False,False,Communications; Management,Plaintiff,Firm,"Joseph Greenwald & Laake, P.A.","Joseph Greenwald & Laake, P.A.",2879,,,extracted
old,,F0561,2879-238-F10,2879-238,,,True,False,False,Communications,Plaintiff,Firm,Kramon & Graham PA,Kramon & Graham PA,2879,,,extracted
old,,F1540,2879-238-F11,2879-238,,,True,False,False,Communications,Plaintiff,Firm,"Thomas & Libowitz, P.A.","Thomas & Libowitz, P.A.",2879,,,extracted
old,,F0411,2879-238-F12,2879-238,,,True,False,False,Management,Plaintiff,Firm,"The Finley Firm, P.C.","The Finley Firm, P.C.",2879,,,extracted
old,,F0005,2879-238-F13,2879-238,,,True,False,False,Management,Plaintiff,Firm,"Lieff Cabraser Heimann & Bernstein, LLP","Lieff Cabraser Heimann & Bernstein, LLP",2879,,,extracted
old,,F0024,2879-238-F14,2879-238,,,True,False,False,Management,Plaintiff,Firm,Carlson Lynch LLP,Carlson Lynch LLP,2879,,,extracted
old,,F0050,2879-238-F15,2879-238,,,True,False,False,Management,Plaintiff,Firm,Edelson PC,Edelson PC,2879,,,extracted
old,,F0077,2879-238-F16,2879-238,,,True,False,False,Management,Plaintiff,Firm,"Robinson Calcagnie, Inc.","Robinson Calcagnie, Inc.",2879,,,extracted
old,,F0032,2879-238-F17,2879-238,,,True,False,False,Management,Plaintiff,Firm,Stueve Siegel Hanson LLP,Stueve Siegel Hanson LLP,2879,,,extracted
old,,F0020,2879-238-F18,2879-238,,,True,False,False,Management,Plaintiff,Firm,Milberg Tadler Phillips Grossman LLP,Milberg Tadler Phillips Grossman LLP,2879,,,extracted
old,,F0013,2879-238-F19,2879-238,,,True,False,False,Management; Discovery,Plaintiff,Firm,Robbins Geller Rudman & Dowd LLP,Robbins Geller Rudman & Dowd LLP,2879,,,extracted
old,,F0016,2879-238-F20,2879-238,,,True,False,False,Management,Plaintiff,Firm,Zimmerman Reed LLP,Zimmerman Reed LLP,2879,,,extracted
old,,F0529,2879-238-F21,2879-238,,,True,False,False,Management,Plaintiff,Firm,Berman Fink Van Hom P.C.,Berman Fink Van Hom P.C.,2879,,,extracted
old,,F0242,2879-238-F22,2879-238,,,True,False,False,LeadCounsel; Discovery,Defendant,Firm,Baker & Hostetler LLP,Baker & Hostetler LLP,2879,,,extracted
old,,F0137,2879-238-F23,2879-238,,,True,False,False,LeadCounsel,Defendant,Firm,"Gibson, Dunn & Crutcher LLP","Gibson, Dunn & Crutcher LLP",2879,,,extracted
old,A1644,F0496,2886-22-1,2886-22,Segui,Phillip,True,False,False,Communications; Management,Plaintiff,Individual,SEGUI LAW FIRM PC,Phillip Segui,2886,,,extracted
old,A3176,F1541,2886-22-2,2886-22,Buckley,Edward,True,False,False,Communications,Defendant,Individual,Young Clement River LLP,Edward Buckley,2886,,,extracted
old,A0320,F0040,2886-22-3,2886-22,Harris,Scott,True,False,False,Management,Plaintiff,Individual,WHITFIELD BRYSON & MASON LLP,Scott Harris,2886,,,extracted
old,A0220,F0040,2886-22-4,2886-22,Segui,Harper,True,False,False,Management,Plaintiff,Individual,WHITFIELD BRYSON & MASON LLP,Harper Segui,2886,,,extracted
old,A1645,F0002,2886-22-5,2886-22,Cash,William,True,False,False,Management,Plaintiff,Individual,"LEVIN, PAPANTONIO, THOMAS, MITCHELL, RAFFERTY & PROCTOR, P.A.",William Cash,2886,,,extracted
old,A0229,F0002,2886-22-6,2886-22,Schultz,Matt,True,False,False,Management,Plaintiff,Individual,"LEVIN, PAPANTONIO, THOMAS, MITCHELL, RAFFERTY & PROCTOR, P.A.",Matt Schultz,2886,,,extracted
old,A0982,F0440,2886-22-7,2886-22,Coleman,Gregory,True,False,False,Management,Plaintiff,Individual,GREG COLEMAN LAW PC,Gregory Coleman,2886,,,extracted
old,A0408,F0440,2886-22-8,2886-22,Soffin,Rachel,True,False,False,Management,Plaintiff,Individual,GREG COLEMAN LAW PC,Rachel Soffin,2886,,,extracted
old,A0591,F0028,2886-22-9,2886-22,Breit,Mitchell,True,False,False,Management,Plaintiff,Individual,SIMMONS HANLY CONROY LLC,Mitchell Breit,2886,,,extracted
old,A0227,F0064,2886-22-10,2886-22,Looby,Michelle,True,False,False,Management,Plaintiff,Individual,GUSTAFSON GLUEK PLLC,Michelle Looby,2886,,,extracted
old,A0037,F0040,2886-22-11,2886-22,Bryson,Daniel,True,False,False,LeadCounsel,Plaintiff,Individual,Whitfield Bryson & Mason LLP,Daniel Bryson,2886,,,extracted
old,A3177,F0370,2886-22-12,2886-22,Hickok,Robert,True,False,False,LeadCounsel,Defendant,Individual,Pepper Hamilton LLO,Robert Hickok,2886,,,extracted
old,,F0496,2886-22-F1,2886-22,,,True,False,False,Communications; Management,Plaintiff,Firm,SEGUI LAW FIRM PC,SEGUI LAW FIRM PC,2886,,,extracted
old,,F1541,2886-22-F2,2886-22,,,True,False,False,Communications,Defendant,Firm,Young Clement River LLP,Young Clement River LLP,2886,,,extracted
old,,F0040,2886-22-F3,2886-22,,,True,False,False,Management; LeadCounsel,Plaintiff,Firm,WHITFIELD BRYSON & MASON LLP,WHITFIELD BRYSON & MASON LLP,2886,,,extracted
old,,F0002,2886-22-F4,2886-22,,,True,False,False,Management,Plaintiff,Firm,"LEVIN, PAPANTONIO, THOMAS, MITCHELL, RAFFERTY & PROCTOR, P.A.","LEVIN, PAPANTONIO, THOMAS, MITCHELL, RAFFERTY & PROCTOR, P.A.",2886,,,extracted
old,,F0440,2886-22-F5,2886-22,,,True,False,False,Management,Plaintiff,Firm,GREG COLEMAN LAW PC,GREG COLEMAN LAW PC,2886,,,extracted
old,,F0028,2886-22-F6,2886-22,,,True,False,False,Management,Plaintiff,Firm,SIMMONS HANLY CONROY LLC,SIMMONS HANLY CONROY LLC,2886,,,extracted
old,,F0064,2886-22-F7,2886-22,,,True,False,False,Management,Plaintiff,Firm,GUSTAFSON GLUEK PLLC,GUSTAFSON GLUEK PLLC,2886,,,extracted
old,,F0370,2886-22-F8,2886-22,,,True,False,False,LeadCounsel,Defendant,Firm,Pepper Hamilton LLO,Pepper Hamilton LLO,2886,,,extracted
old,A0037,F0040,2886-25-1,2886-25,Bryson,Daniel,True,False,False,ClassCounsel,Plaintiff,Individual,"Whitfield Bryson, LLP",Daniel Bryson,2886,,,extracted
old,A0320,F0040,2886-25-2,2886-25,Harris,Scott,True,False,False,ClassCounsel,Plaintiff,Individual,"Whitfield Bryson, LLP",Scott Harris,2886,,,extracted
old,A0220,F0040,2886-25-3,2886-25,Segui,Harper,True,False,False,ClassCounsel,Plaintiff,Individual,"Whitfield Bryson, LLP",Harper Segui,2886,,,extracted
old,A1644,F0496,2886-25-4,2886-25,Segui,Phillip,True,False,False,ClassCounsel,Plaintiff,Individual,"Segui Law Firm, PC",Phillip Segui,2886,,,extracted
old,A0982,F0440,2886-25-5,2886-25,Coleman,Gregory,True,False,False,ClassCounsel,Plaintiff,Individual,Greg Coleman Law PC,Gregory Coleman,2886,,,extracted
old,A0408,F0440,2886-25-6,2886-25,Soffin,Rachel,True,False,False,ClassCounsel,Plaintiff,Individual,Greg Coleman Law PC,Rachel Soffin,2886,,,extracted
old,A1645,F0002,2886-25-7,2886-25,Cash,William,True,False,False,ClassCounsel,Plaintiff,Individual,"Levin, Papantonio, Thomas, Mitchell, Rafferty & Proctor, P.A.",William Cash,2886,,,extracted
old,A0229,F0002,2886-25-8,2886-25,Schultz,Matt,True,False,False,ClassCounsel,Plaintiff,Individual,"Levin, Papantonio, Thomas, Mitchell, Rafferty & Proctor, P.A.",Matt Schultz,2886,,,extracted
old,A0591,F0028,2886-25-9,2886-25,Breit,Mitchell,True,False,False,ClassCounsel,Plaintiff,Individual,"Simmons Hanly Conroy, LLC",Mitchell Breit,2886,,,extracted
old,A0227,,2886-25-10,2886-25,Looby,Michelle,True,False,False,ClassCounsel,Plaintiff,Individual,,Michelle Looby,2886,,,extracted
old,,F0040,2886-25-F1,2886-25,,,True,False,False,ClassCounsel,Plaintiff,Firm,"Whitfield Bryson, LLP","Whitfield Bryson, LLP",2886,,,extracted
old,,F0496,2886-25-F2,2886-25,,,True,False,False,ClassCounsel,Plaintiff,Firm,"Segui Law Firm, PC","Segui Law Firm, PC",2886,,,extracted
old,,F0440,2886-25-F3,2886-25,,,True,False,False,ClassCounsel,Plaintiff,Firm,Greg Coleman Law PC,Greg Coleman Law PC,2886,,,extracted
old,,F0002,2886-25-F4,2886-25,,,True,False,False,ClassCounsel,Plaintiff,Firm,"Levin, Papantonio, Thomas, Mitchell, Rafferty & Proctor, P.A.","Levin, Papantonio, Thomas, Mitchell, Rafferty & Proctor, P.A.",2886,,,extracted
old,,F0028,2886-25-F5,2886-25,,,True,False,False,ClassCounsel,Plaintiff,Firm,"Simmons Hanly Conroy, LLC","Simmons Hanly Conroy, LLC",2886,,,extracted
old,A0031,,2885-1795-1,2885-1795,Aylstock,Bryan,True,False,False,LeadCounsel; Management; Settlement,Plaintiff,Individual,,Bryan Aylstock,2885,,,extracted
old,A0197,,2885-1795-2,2885-1795,Hutson,Shelley,True,False,False,LeadCounsel; Management; Fees,Plaintiff,Individual,,Shelley Hutson,2885,,,extracted
old,A0001,,2885-1795-3,2885-1795,Seeger,Chris,True,False,False,LeadCounsel; Management; Settlement,Plaintiff,Individual,,Chris Seeger,2885,,,extracted
old,A0045,,2885-1795-4,2885-1795,Barr,Brian,True,False,False,Communications; Management,Plaintiff,Individual,,Brian Barr,2885,,,extracted
old,A0442,,2885-1795-5,2885-1795,Burns,Mike,True,False,False,Communications; Management,Plaintiff,Individual,,Mike Burns,2885,,,extracted
old,A0268,,2885-1795-6,2885-1795,Buxner,Evan,True,False,False,Management,Plaintiff,Individual,,Evan Buxner,2885,,,extracted
old,A0065,,2885-1795-7,2885-1795,Pennock,Paul,True,False,False,Management,Plaintiff,Individual,,Paul Pennock,2885,,,extracted
old,A0007,,2885-1795-8,2885-1795,Cartmell,Thomas,True,False,False,Management,Plaintiff,Individual,,Thomas Cartmell,2885,,,extracted
old,A0231,,2885-1795-9,2885-1795,Pirtle,Tom,True,False,False,Management; Expert,Plaintiff,Individual,,Tom Pirtle,2885,,,extracted
old,A0443,,2885-1795-10,2885-1795,Martinez,Roberto,True,False,False,Management; Fees,Plaintiff,Individual,,Roberto Martinez,2885,,,extracted
old,A0159,,2885-1795-11,2885-1795,Tracey,Sean,True,False,False,Management,Plaintiff,Individual,,Sean Tracey,2885,,,extracted
old,A0067,,2885-1795-12,2885-1795,Monsour,Doug,True,False,False,Management; Expert,Plaintiff,Individual,,Doug Monsour,2885,,,extracted
old,A0444,,2885-1795-13,2885-1795,Wolfson,Adam,True,False,False,Management,Plaintiff,Individual,,Adam Wolfson,2885,,,extracted
old,A0102,,2885-1795-14,2885-1795,Buchanan,Dave,True,False,False,Management; Discovery,Plaintiff,Individual,,Dave Buchanan,2885,,,extracted
old,A0445,,2885-1795-15,2885-1795,Burke,Elizabeth,True,False,False,Management; Vetting,Plaintiff,Individual,,Elizabeth Burke,2885,,,extracted
old,A0195,,2885-1795-16,2885-1795,Beyea-Schroeder,Karen,True,False,False,Management,Plaintiff,Individual,,Karen Beyea-Schroeder,2885,,,extracted
old,A0271,,2885-1795-17,2885-1795,Cornell,Katherine,True,False,False,Management,Plaintiff,Individual,,Katherine Cornell,2885,,,extracted
old,A0108,,2885-1795-18,2885-1795,Daniel,Sindhu,True,False,False,Management,Plaintiff,Individual,,Sindhu Daniel,2885,,,extracted
old,A0079,,2885-1795-19,2885-1795,Garrison,W.,True,False,False,Management,Plaintiff,Individual,,W. Garrison,2885,,,extracted
old,A0234,,2885-1795-20,2885-1795,Honnold,Bradley,True,False,False,Management,Plaintiff,Individual,,Bradley Honnold,2885,,,extracted
old,A0332,,2885-1795-21,2885-1795,Lanier,Rachel,True,False,False,Management; Vetting,Plaintiff,Individual,,Rachel Lanier,2885,,,extracted
old,A0090,,2885-1795-22,2885-1795,Rizkalla,Ruth,True,False,False,Management,Plaintiff,Individual,,Ruth Rizkalla,2885,,,extracted
old,A0141,,2885-1795-23,2885-1795,Sacchet,Michael,True,False,False,Management; Motions,Plaintiff,Individual,,Michael Sacchet,2885,,,extracted
old,A0036,,2885-1795-24,2885-1795,Watts,Mikal,True,False,False,Management,Plaintiff,Individual,,Mikal Watts,2885,,,extracted
old,A0054,,2885-1795-25,2885-1795,Burnett,Riley,True,False,False,Fees,Plaintiff,Individual,,Riley Burnett,2885,,,extracted
old,A0047,,2885-1795-26,2885-1795,Garrard,Henry,True,False,False,Fees,Plaintiff,Individual,,Henry Garrard,2885,,,extracted
old,A0081,,2885-1795-27,2885-1795,Hellums,Chris,True,False,False,Fees,Plaintiff,Individual,,Chris Hellums,2885,,,extracted
old,A0448,,2885-1795-28,2885-1795,Bartlett,Taylor,True,False,False,Discovery,Plaintiff,Individual,,Taylor Bartlett,2885,,,extracted
old,A0446,,2885-1795-29,2885-1795,Charonko,Katherine,True,False,False,Discovery,Plaintiff,Individual,,Katherine Charonko,2885,,,extracted
old,A0447,,2885-1795-30,2885-1795,Daniel,Nix,True,False,False,Discovery,Plaintiff,Individual,,Nix Daniel,2885,,,extracted
old,A0066,,2885-1795-31,2885-1795,Overholtz,Neil,True,False,False,Discovery,Plaintiff,Individual,,Neil Overholtz,2885,,,extracted
old,A0267,,2885-1795-32,2885-1795,Byrd,Kenny,True,False,False,Vetting,Plaintiff,Individual,,Kenny Byrd,2885,,,extracted
old,A0283,,2885-1795-33,2885-1795,McClellan,Abby,True,False,False,Vetting,Plaintiff,Individual,,Abby McClellan,2885,,,extracted
old,A0449,,2885-1795-34,2885-1795,Rogiers,Erin,True,False,False,Vetting,Plaintiff,Individual,,Erin Rogiers,2885,,,extracted
old,A0194,,2885-1795-35,2885-1795,Schram,Sara,True,False,False,Vetting,Plaintiff,Individual,,Sara Schram,2885,,,extracted
old,A0137,,2885-1795-36,2885-1795,Assaad,Gabriel,True,False,False,Motions,Plaintiff,Individual,,Gabriel Assaad,2885,,,extracted
old,A0329,,2885-1795-37,2885-1795,Berg,Nicole,True,False,False,Motions,Plaintiff,Individual,,Nicole Berg,2885,,,extracted
old,A0169,,2885-1795-38,2885-1795,Mura,Andre,True,False,False,Motions,Plaintiff,Individual,,Andre Mura,2885,,,extracted
old,A0062,,2885-1795-39,2885-1795,Kreis,Doug,True,False,False,Expert,Plaintiff,Individual,,Doug Kreis,2885,,,extracted
old,A0450,,2885-1795-40,2885-1795,White,Kimberly,True,False,False,Expert,Plaintiff,Individual,,Kimberly White,2885,,,extracted
old,A0111,,2885-1795-41,2885-1795,Rasmussen,Kristian,True,False,False,,Plaintiff,Individual,,Kristian Rasmussen,2885,,,extracted
old,A0116,,2885-1795-42,2885-1795,Lambert,Palmer,True,False,False,,Plaintiff,Individual,,Palmer Lambert,2885,,,extracted
old,A0451,,2885-1795-43,2885-1795,Bouk,Troy,True,False,False,,Plaintiff,Individual,,Troy Bouk,2885,,,extracted
old,A0038,,2885-1795-44,2885-1795,Clark,Clayton,True,False,False,Settlement,Plaintiff,Individual,,Clayton Clark,2885,,,extracted
old,A0113,,2885-1795-45,2885-1795,Cory,Ernie,True,False,False,Settlement,Plaintiff,Individual,,Ernie Cory,2885,,,extracted
old,A0031,,2885-3080-1,2885-3080,Aylstock,Bryan,True,False,False,LeadCounsel; Management; Settlement,Plaintiff,Individual,,Bryan Aylstock,2885,,,extracted
old,A0197,,2885-3080-2,2885-3080,Hutson,Shelley,True,False,False,LeadCounsel; Management; Fees,Plaintiff,Individual,,Shelley Hutson,2885,,,extracted
old,A0001,,2885-3080-3,2885-3080,Seeger,Chris,True,False,False,LeadCounsel; Management; Settlement,Plaintiff,Individual,,Chris Seeger,2885,,,extracted
old,A0045,,2885-3080-4,2885-3080,Barr,Brian,True,False,False,Communications; Management,Plaintiff,Individual,,Brian Barr,2885,,,extracted
old,A0442,,2885-3080-5,2885-3080,Burns,Mike,True,False,False,Communications; Management,Plaintiff,Individual,,Mike Burns,2885,,,extracted
old,A0268,,2885-3080-6,2885-3080,Buxner,Evan,True,False,False,Management,Plaintiff,Individual,,Evan Buxner,2885,,,extracted
old,A0007,,2885-3080-7,2885-3080,Cartmell,Thomas,True,False,False,Management,Plaintiff,Individual,,Thomas Cartmell,2885,,,extracted
old,A0443,,2885-3080-8,2885-3080,Martinez,Roberto,True,False,False,Management; Fees,Plaintiff,Individual,,Roberto Martinez,2885,,,extracted
old,A0067,,2885-3080-9,2885-3080,Monsour,Doug,True,False,False,Management; Expert,Plaintiff,Individual,,Doug Monsour,2885,,,extracted
old,A0065,,2885-3080-10,2885-3080,Pennock,Paul,True,False,False,Management,Plaintiff,Individual,,Paul Pennock,2885,,,extracted
old,A0231,,2885-3080-11,2885-3080,Pirtle,Tom,True,False,False,Management; Expert,Plaintiff,Individual,,Tom Pirtle,2885,,,extracted
